date,ip_total,ip_manufacturing,ip_durable_mfg,ip_nondurable_mfg,ip_mining,ip_utilities,ip_electric_power,ip_natural_gas,ip_consumer_goods,ip_consumer_durable,ip_consumer_nondurable,ip_business_equipment,ip_construction_supplies,ip_business_supplies,ip_materials,ip_durable_materials,ip_nondurable_materials,ip_energy_materials,ip_wood_products,ip_nonmetallic_minerals,ip_primary_metals,ip_fabricated_metals,ip_machinery,ip_computer_electronic,ip_computer,ip_communications_equipment,ip_semiconductors,ip_electrical_equipment,ip_motor_vehicles,ip_aerospace,ip_furniture,ip_misc_durables,ip_food_tobacco,ip_textile_mills,ip_apparel_leather,ip_paper,ip_printing,ip_petroleum_coal,ip_chemicals,ip_plastics_rubber,cu_total,cu_manufacturing,cu_durable_mfg,cu_nondurable_mfg,cu_mining,cu_utilities,cu_electric_power,cu_natural_gas,cu_wood_products,cu_nonmetallic_minerals,cu_primary_metals,cu_fabricated_metals,cu_machinery,cu_computer_electronic,cu_computer,cu_communications_equipment,cu_semiconductors,cu_electrical_equipment,cu_motor_vehicles,cu_aerospace,cu_furniture,cu_misc_durables,cu_food_tobacco,cu_textile_mills,cu_apparel_leather,cu_paper,cu_printing,cu_petroleum_coal,cu_chemicals,cu_plastics_rubber
2009-09-30,87.3821,87.7208,79.1925,98.0534,78.8024,96.8094,96.603,98.3778,97.8716,78.8095,103.662,80.094,82.3374,94.2207,81.5863,74.9373,97.1814,80.777,78.4917,83.8432,90.5018,85.373,82.5036,63.5698,101.2766,62.7373,33.2472,88.6098,60.2078,85.7617,85.2727,105.3059,94.4078,103.6539,129.0997,99.4848,103.5161,93.1507,105.7467,82.7306,68.8533,66.2773,62.732,70.422,80.0691,79.7635,79.7278,80.5198,52.851,45.5641,58.5422,66.1657,59.763,71.6279,91.0768,80.3295,74.1613,68.5997,53.5501,72.9688,52.5767,70.8304,75.9363,55.4517,59.1971,78.5277,59.6839,79.3566,67.8019,60.8461
2009-10-31,87.5809,87.7415,79.1067,98.2092,78.4539,98.9685,97.8431,106.8835,98.1084,77.598,104.4176,80.4532,80.9437,94.8441,81.8026,75.218,97.9498,80.6452,77.0294,80.4885,90.7908,85.674,84.3369,63.805,98.6481,62.9044,34.4669,87.9701,59.6935,84.8154,85.0365,105.2318,94.6561,107.5362,128.8991,99.1527,103.3857,91.8531,106.12,82.9838,69.0873,66.3857,62.7163,70.6777,79.6847,81.5041,80.6704,87.4413,52.1756,43.9128,58.7993,66.6344,61.1155,71.4868,91.9236,80.4601,74.4347,68.3045,53.3378,72.0579,52.6973,71.0355,76.146,57.6454,59.2813,78.5867,59.8973,78.4032,68.1807,61.3306
2009-11-30,87.9388,88.671,80.185,98.9384,78.2768,96.0013,97.1776,87.8879,97.5266,79.0461,103.1293,80.33,82.5682,95.1308,82.6448,76.714,100.1225,80.1608,77.8884,84.261,95.0165,86.1854,83.6208,64.6354,97.438,63.641,35.6257,87.8165,61.8825,84.8699,85.0376,107.0616,94.5969,110.7727,129.3041,101.6318,103.0888,90.2415,107.9096,83.9715,69.468,67.1823,63.6221,71.3498,79.5273,79.0253,80.0399,71.8699,53.0738,46.1513,61.661,67.2634,60.6187,72.0009,93.8746,81.2014,75.0103,68.3808,55.4997,72.0089,52.98,72.5452,76.1126,59.5204,59.7082,80.8624,60.0047,77.2353,69.467,62.3537
2009-12-31,88.2404,88.536,80.5012,98.2219,77.5706,101.1895,101.259,100.8581,97.4112,78.5168,103.1683,81.7295,80.6946,96.0525,82.9613,76.9127,98.8404,81.4524,77.4469,80.2067,96.2022,86.3275,86.6721,64.8008,98.3378,64.805,35.8752,86.6495,62.474,85.1702,85.1319,105.9204,94.2763,110.2389,132.2476,99.4497,102.693,88.3996,106.8422,84.6922,69.823,67.1735,63.9228,70.9815,78.874,83.2596,83.3149,82.4428,53.0889,44.1006,62.6015,67.5972,62.851,71.7808,97.687,82.377,74.9617,67.6584,56.1867,72.1767,53.3363,72.0548,75.8736,59.3923,61.3786,79.4089,60.0407,75.9147,68.9111,63.1704
2010-01-31,89.1897,89.5484,81.9308,98.6884,79.1047,101.6897,101.8504,100.7036,98.0711,79.4489,103.7332,82.902,82.2143,96.4319,83.9744,78.8452,99.4041,81.8743,79.1023,83.1849,97.8631,87.3899,88.217,66.4012,100.229,66.0004,37.6929,90.5059,63.5643,85.9269,84.6017,106.5789,94.4563,110.5016,137.0317,99.6277,102.6383,85.9671,108.3991,85.6656,70.7084,68.0369,65.1076,71.4704,80.5347,83.6346,83.7127,82.2856,54.5472,45.9121,63.8953,68.6445,63.9881,73.1643,102.3474,83.4836,76.9862,70.8562,57.2727,72.737,53.3159,72.7965,76.0434,59.7128,63.99,79.811,60.2617,74.1227,70.0461,64.1631
2010-02-28,89.5046,89.5698,81.9871,98.6644,80.5158,103.1997,103.4035,101.8958,97.2429,78.1805,103.0737,82.5133,82.322,96.3631,85.0663,79.6216,100.0897,83.466,78.1604,83.001,100.7214,88.051,88.1519,67.9636,101.1367,66.6658,39.7772,89.7902,61.2397,86.1281,84.6332,105.4,94.1339,111.4974,135.3761,100.777,102.3826,88.6245,107.3313,86.5959,71.1021,68.1516,65.2055,71.6074,82.081,84.8346,84.8968,83.2309,54.2184,45.9793,66.0141,69.3702,63.9543,74.5455,105.8355,83.8174,79.1055,70.4706,55.2278,72.8271,53.6658,72.2888,75.8164,60.4522,63.6681,80.9703,60.3502,76.7587,69.4845,65.1086
2010-03-31,90.1356,90.7779,83.5758,99.3733,81.2806,99.7026,100.2303,96.0292,97.5932,79.306,103.1552,84.0899,83.8099,96.4591,85.5406,81.3522,100.4841,82.8753,79.2003,84.5196,104.1371,89.0145,89.3212,69.653,99.7768,66.6016,41.7897,91.6271,62.9145,87.5978,85.4818,106.8362,94.3656,112.3022,136.1431,101.6896,102.4993,90.8101,108.0425,87.6985,71.7572,69.1734,66.5249,72.2808,82.978,81.9157,82.2001,78.4137,55.2659,46.9887,68.5401,70.3257,64.8106,76.1036,106.6492,83.151,80.6804,72.0808,56.7397,73.9888,54.555,73.5792,76.044,61.1113,64.5423,81.9176,60.6436,79.0414,70.0751,66.1651
2010-04-30,90.4607,91.5998,84.683,99.8222,81.6901,96.6448,97.6183,89.6833,96.807,79.5122,102.0348,85.0498,86.3001,97.1261,85.9918,82.7165,101.1011,82.4547,82.2497,88.0635,103.1066,90.256,92.6992,70.7407,96.6621,66.222,43.3231,93.0425,62.6852,87.4755,85.9917,108.2183,93.826,113.1238,136.7741,101.2913,104.253,92.2385,108.7482,89.8901,72.1775,69.905,67.4624,72.7703,83.5166,79.3578,79.9675,73.2101,57.7329,49.131,68.1614,71.492,67.2624,77.0398,105.1543,82.0326,81.4217,73.3558,56.4903,73.8039,55.249,74.839,75.6592,61.8007,65.4061,81.7808,61.8936,80.7111,70.6659,68.0228
2010-05-31,91.7014,92.8159,86.3995,100.3865,81.6318,100.694,100.9822,98.7865,98.6139,82.567,103.3977,86.6139,86.5394,97.8582,87.1497,84.3781,101.4405,83.5855,83.1804,87.2917,104.6007,91.7211,95.3454,71.4676,93.2546,66.1085,44.5271,92.3442,67.783,87.2637,87.2805,109.635,95.1472,115.0742,135.6305,100.9024,106.1756,91.1973,108.9023,90.5841,73.3305,70.9417,68.8866,73.3494,83.5551,82.629,82.6279,80.6187,58.7317,48.8686,69.4556,72.8285,69.1742,77.6148,102.881,81.1976,81.8508,72.9574,61.0,73.5372,56.468,76.1265,76.7867,63.1303,65.4537,81.6211,63.2378,80.238,70.903,68.7241
2010-06-30,91.9033,92.8028,86.579,100.1273,81.7654,102.6973,103.0908,99.9922,98.3867,81.8571,103.3448,87.0741,86.4871,97.9133,87.6554,84.8201,102.177,84.0315,80.5744,87.0895,106.6278,92.5056,96.4976,71.6245,90.7871,66.5991,44.9929,92.7269,67.3831,87.2447,87.8612,108.0364,94.6073,114.1882,136.0923,101.4417,106.0603,90.7032,109.0499,89.6718,73.6492,71.0415,69.0842,73.3311,83.7527,84.2107,84.2546,81.5808,57.2299,48.9218,71.1053,73.6169,69.991,77.5922,101.2003,81.0617,81.7412,73.4057,60.5273,73.423,57.2534,75.3118,76.4256,62.922,66.294,82.1825,63.3597,80.2443,71.1407,68.1757
2010-07-31,92.2549,93.3195,87.6418,99.9422,82.2428,101.8141,102.1999,99.1494,99.015,85.0936,103.0709,87.8682,86.0363,97.846,87.8799,85.4949,102.0489,84.0514,79.6639,87.5485,102.0112,93.8493,96.8724,72.6569,89.2016,67.4383,45.9654,92.5016,72.014,87.9397,88.0063,108.8612,94.2115,115.8403,135.0062,100.7268,105.3821,91.8207,108.7031,89.8284,74.0764,71.5464,69.9818,73.3685,84.2523,83.4174,83.4286,80.8721,56.9186,49.3449,68.2964,74.8403,70.2317,78.5157,100.0778,81.3165,82.4136,73.3658,64.5489,73.8962,57.7685,76.1692,76.1931,64.1247,66.3768,81.6955,63.1312,81.6697,71.06,68.4053
2010-08-31,92.5936,93.5079,87.5853,100.4429,83.5097,102.0973,102.3767,100.2265,98.7961,82.6833,103.6049,87.9497,86.5706,97.7416,88.6118,86.0625,102.7309,84.9432,78.7652,87.6125,103.2262,95.5546,97.609,72.9736,87.8662,68.1277,46.8663,93.2468,68.9509,88.413,87.1135,108.4413,95.3826,115.709,138.2984,100.2378,107.0571,90.7925,109.0705,90.1223,74.479,71.7979,69.9773,73.9133,85.5039,83.5725,83.4749,81.7294,56.6124,49.5471,69.3537,76.3446,70.7208,78.6212,98.8456,81.3668,82.9051,74.0923,61.6709,74.1667,57.6079,76.1385,77.2428,64.3526,68.6046,81.3597,64.3042,81.1681,71.4528,68.7076
2010-09-30,92.8533,93.6052,87.9281,100.2318,84.6912,102.136,102.4104,100.2957,98.4339,82.7143,103.1142,88.3332,86.6697,97.8107,89.293,86.507,102.848,86.0779,77.7873,87.3956,104.9325,96.2377,98.2159,73.2535,86.2971,68.3116,47.6256,92.4578,70.0049,87.256,87.5357,108.9221,95.2133,115.208,135.2544,100.4159,106.3723,90.9634,108.9031,89.4021,74.8001,71.9753,70.2816,73.9356,86.6063,83.5199,83.4045,81.7642,56.2469,49.5899,70.7136,77.0237,71.1005,78.6294,96.987,80.8072,82.9481,73.5965,62.4908,73.0574,58.3219,76.7202,77.2218,64.3797,67.6607,81.5367,64.0537,81.7033,71.502,68.2055
2010-10-31,92.6033,93.658,88.2352,99.968,84.8129,98.7616,99.1503,96.0361,98.4371,83.1774,102.9657,88.6373,86.7662,97.2464,88.9029,87.1939,101.8818,85.1072,78.5133,88.4172,104.0809,95.9145,100.1027,73.5711,84.3439,68.4288,48.4264,94.0593,70.7644,85.7979,87.433,109.2216,95.9102,113.9222,137.2129,100.1282,106.1864,90.5493,107.5975,89.3227,74.6921,72.1131,70.5461,73.9182,86.5672,80.6725,80.6552,78.27,57.1192,50.3386,70.3134,76.8862,72.3893,78.6108,94.3685,80.1774,82.821,75.0033,63.0644,71.6887,58.6931,77.154,77.9172,63.9688,69.1747,81.3094,64.0965,81.6756,70.8078,68.1631
2010-11-30,92.6686,93.7729,88.4959,99.9037,84.1277,99.9678,99.9986,99.9817,97.9145,81.9113,102.6881,88.6415,87.4774,98.2156,89.043,87.5189,101.8946,85.17,78.6575,88.8265,105.913,96.8449,101.5729,74.6377,82.0323,69.1049,50.1941,94.8711,68.0907,85.4358,88.6204,109.4431,94.7502,113.2264,136.5721,99.7652,106.0402,91.3921,108.5058,89.4498,74.8191,72.292,70.7617,74.0454,85.6538,81.5629,81.2507,81.4619,57.5785,50.7427,71.687,77.7415,73.3575,79.3206,91.0597,80.2132,83.7087,75.7823,60.6058,71.2296,59.9385,77.5104,77.1152,63.8875,69.3351,80.9974,64.1581,82.7396,71.5741,68.2516
2010-12-31,93.5916,94.2792,89.0505,100.3505,84.5917,105.2642,104.5102,111.31,99.022,81.6129,104.243,89.388,86.3668,98.7287,90.22,88.3248,102.9999,86.6822,79.1233,85.761,108.7909,97.1864,104.0766,75.8293,79.4902,70.6175,52.5429,95.8211,67.7666,84.548,88.6641,109.6227,95.0533,115.1639,138.4198,100.4363,104.9352,91.678,109.2517,89.7942,75.6199,72.7647,71.2005,74.547,85.8647,85.7794,84.819,90.6639,58.2801,49.1568,73.7329,78.1121,75.0533,80.0904,87.272,81.226,85.2431,76.6717,60.2678,70.3282,60.4141,77.8135,77.5113,65.296,70.7087,81.5048,63.6338,83.2556,72.237,68.4833
2011-01-31,93.3889,94.3733,89.5334,99.9722,84.4474,103.0824,102.8837,104.8444,99.0552,82.4607,104.0163,90.0639,85.9209,98.2213,89.7872,89.1425,102.2553,85.4466,78.8358,83.7074,109.945,97.0626,105.7174,76.4218,77.1076,72.3912,53.7876,96.2228,69.2606,83.855,88.432,110.2105,94.8201,111.7971,137.516,101.2896,103.297,90.5747,108.9269,89.8666,75.4919,72.9103,71.5694,74.429,85.4148,83.8942,83.4045,85.3694,58.4309,48.141,74.5731,78.0949,76.1082,80.1574,83.4845,82.5402,85.4847,77.121,61.5724,69.5873,60.6957,78.3836,77.4766,63.6924,70.6236,82.1425,62.7794,82.4592,72.1911,68.4888
2011-02-28,93.0045,94.5521,90.2091,99.5519,82.7573,101.2721,101.4503,100.126,98.8419,84.4812,103.1038,90.2177,85.4967,98.1348,89.152,89.8175,101.363,83.9472,78.6627,85.7822,109.7445,97.0613,105.5867,76.9241,75.5122,73.5093,54.1129,96.9346,72.5931,83.2187,89.5253,110.5867,94.2854,115.438,137.1675,99.8193,105.095,89.605,108.5174,89.5443,75.1957,73.1086,72.0778,74.2677,83.3748,82.3128,82.1505,81.4986,58.6688,49.4971,74.4572,78.1617,75.8711,80.0655,80.3924,83.115,84.5639,77.8166,64.5377,68.8961,61.8855,78.7832,77.1983,66.0818,70.7664,80.8833,64.0125,81.7257,72.0834,68.1794
2011-03-31,93.9684,95.1905,90.8278,100.2137,85.7669,100.9832,101.2192,99.3978,99.0949,86.0177,102.9591,89.9568,86.2975,98.437,90.8947,90.9508,102.5287,86.4198,80.7169,86.4849,111.9241,97.7321,105.1867,76.8586,74.947,73.5944,53.7697,98.0803,75.2325,83.1954,90.3988,109.1263,94.4476,112.73,133.5106,100.8024,104.4483,91.9401,109.799,89.1104,75.9692,73.6492,72.5259,74.902,86.0336,81.9671,81.873,80.875,60.5785,50.0641,75.9224,78.7539,75.4302,79.3264,78.2486,82.5517,82.7534,78.8568,66.911,68.7143,62.9229,77.8531,77.4902,64.8373,69.1431,81.6024,63.7575,83.9577,73.0916,67.7773
2011-04-30,93.6571,94.6415,89.8704,100.1519,86.3059,100.5785,100.9314,98.0987,98.9465,82.5399,103.8192,89.3351,86.3423,98.3124,90.4406,90.3443,101.4146,86.3734,78.8466,87.4786,111.0707,98.4852,105.0021,76.6394,75.3502,73.1583,53.7231,96.9717,68.9877,83.828,89.6481,109.0323,95.3181,114.0696,135.779,99.9143,104.9493,90.5393,109.0768,89.6282,75.6918,73.2569,71.7018,74.9815,86.172,81.5252,81.552,79.7855,59.5409,50.7986,75.3029,79.3951,75.1381,78.3879,76.9662,81.4529,81.2207,78.0752,61.3977,69.0758,62.8144,77.8776,78.3602,65.912,70.5389,80.801,64.2023,82.7324,72.7523,68.0973
2011-05-31,93.7723,94.6336,90.3766,99.5395,87.2251,100.0397,99.7978,102.1833,99.0877,83.5236,103.7061,90.0581,87.3327,98.2425,90.3576,90.9937,100.2462,86.2367,79.9975,88.4159,110.7962,99.3584,105.7493,76.9696,76.5403,73.0434,54.0223,96.7848,70.0299,84.3046,90.2766,108.4504,94.661,113.7854,135.895,99.2385,104.4389,91.6976,107.5936,89.6513,75.7389,73.2669,72.0319,74.6297,86.6648,80.9732,80.5499,83.0713,60.7783,51.4965,75.0606,80.1135,75.5084,77.9775,76.3203,80.7573,80.1775,78.0216,62.3771,69.3134,63.6545,77.54,77.9652,66.0476,70.7863,80.1712,64.0293,83.8006,71.8825,68.0468
2011-06-30,94.0493,94.7651,90.5747,99.5936,87.6835,101.1834,101.4537,99.3611,99.0467,83.1639,103.7569,90.1503,87.729,98.0342,90.9245,91.1891,100.1353,87.3751,79.048,88.2291,110.6242,100.4664,106.2637,76.559,78.1983,73.7681,54.2268,97.1621,70.128,85.2883,89.8831,108.0408,94.2893,112.9768,135.3337,100.0759,103.0868,92.7931,107.87,89.3041,75.8967,73.3671,72.1026,74.7558,86.6806,81.7803,81.7999,80.7391,60.4156,51.5314,74.8821,80.9991,75.7108,76.7946,75.9646,81.0245,79.2444,78.407,62.5208,69.9748,63.7549,77.3155,77.7895,65.8723,70.6564,80.7664,63.3397,84.7702,72.1609,67.7288
2011-07-31,94.4958,95.2968,91.2322,99.9797,87.1777,102.8997,103.1854,100.9789,99.6861,84.394,104.2223,91.3384,88.4964,98.3446,91.0985,91.4411,100.4501,87.4403,79.235,89.2292,110.8789,100.4881,107.3896,77.2293,79.8511,74.8373,53.6556,96.1817,72.1705,86.0291,90.092,107.7054,94.7635,111.2597,135.0808,100.3567,103.8466,93.8455,107.9162,89.9613,76.1727,73.7589,72.5274,75.1064,85.7416,83.046,83.11,82.0128,60.9056,52.2476,74.9967,80.9846,76.3515,76.6889,75.4611,81.7009,77.6232,77.6761,64.4011,70.4483,64.2542,77.1368,78.291,65.1531,70.6707,80.919,63.9476,85.6628,72.2531,68.1932
2011-08-31,95.0974,95.7347,92.0032,100.032,88.7833,102.7928,102.9501,101.8709,100.2621,85.352,104.6856,92.4334,88.3082,98.6854,91.6895,91.8401,99.7602,88.7311,78.4383,90.0058,110.8763,100.6584,108.0421,78.1994,80.9826,75.4184,54.9788,97.0617,74.0343,87.3798,91.1668,107.1854,94.5875,109.3778,133.4556,99.7296,103.292,94.2698,108.3354,90.4056,76.557,74.0607,73.0333,75.1812,86.8748,82.8373,82.836,82.6936,60.6217,52.821,74.9519,81.0641,76.6619,76.8709,74.3575,81.8714,77.7295,78.424,66.1272,71.4336,65.3466,76.8229,78.2306,64.3215,69.963,80.3503,63.7483,85.952,72.5596,68.5242
2011-09-30,95.0244,95.9916,92.3847,100.1446,88.3632,100.9923,101.0881,100.5369,99.6767,85.4509,103.8982,92.9139,88.4792,99.0198,91.6298,92.4518,100.397,87.8834,80.8563,89.8178,112.2764,100.0576,108.708,78.5463,81.2529,74.9837,54.9663,97.6355,74.2284,88.3026,90.4638,107.3529,93.9838,109.2082,131.513,101.002,103.3251,94.6451,108.8222,90.7559,76.3854,74.2074,73.2233,75.2779,86.0261,81.2668,81.2561,81.5653,62.8101,52.815,75.8758,80.4974,76.9933,76.4431,72.418,80.9712,76.2719,78.901,66.3642,72.0792,65.1358,77.0018,77.7885,64.4858,69.0911,81.3232,63.9137,86.1742,72.8761,68.8185
2011-10-31,95.6891,96.525,93.1184,100.4461,90.5235,99.6876,99.4785,101.5031,99.9387,87.0588,103.7647,94.1033,88.7506,98.612,92.5842,92.9267,100.7377,89.4658,80.4403,89.1034,111.9711,99.8876,109.7176,78.2906,81.1386,73.9967,54.6893,99.455,77.7634,90.2317,90.2367,106.2881,95.0936,108.3802,133.9,100.6963,101.7651,94.0909,108.8845,91.5755,76.7959,74.5546,73.6878,75.4952,87.6859,80.1,79.8831,82.3009,62.7833,52.4852,75.6733,80.2529,77.5844,75.4516,70.1466,79.51,74.4895,80.3595,69.5856,73.5538,65.2339,76.2981,78.7361,64.2534,70.5072,81.0376,63.0948,85.5361,72.8733,69.5083
2011-11-30,95.6778,96.3246,93.2914,99.8141,91.564,98.9342,99.6035,94.2745,98.9952,85.6772,102.9473,94.9706,88.8622,97.6698,92.9716,93.3585,100.0787,90.2907,80.48,88.6924,113.0457,100.6828,110.9267,78.8888,81.3619,73.2015,55.2452,97.4718,75.8421,92.1366,88.6929,105.0735,94.394,108.0438,132.0861,101.6094,100.8176,93.9961,107.7399,91.1431,76.6551,74.3241,73.7058,74.9918,88.2511,79.3807,79.9059,76.3928,63.0858,52.3206,76.4325,80.759,78.3369,75.3104,68.2013,78.2872,73.6394,78.7209,67.9145,75.0135,64.3438,75.4877,78.156,64.3037,69.7281,81.7458,62.6558,85.3076,72.0307,69.2912
2011-12-31,96.1809,96.9673,94.2773,100.0605,92.3953,97.6841,98.285,93.5279,98.8925,86.1671,102.6687,96.4829,89.5166,98.2206,93.5967,94.4031,100.2904,90.7966,81.3822,88.6702,113.6647,100.9832,115.1058,79.7826,82.5603,73.0636,55.9945,97.5639,77.6961,91.984,89.3334,103.6068,94.2467,109.1506,130.2102,102.4087,101.2465,93.4991,108.2987,92.1721,76.9204,74.7356,74.3642,75.1327,88.612,78.2684,78.7735,75.7394,64.0409,52.3742,76.914,80.8457,81.2078,75.4751,67.1006,77.79,73.2638,78.7362,69.608,74.8027,65.0061,74.4967,78.0051,65.2086,68.9289,82.3747,63.0753,84.7112,72.2988,70.2297
2012-01-31,96.7595,97.8623,95.565,100.5018,93.6289,95.0277,95.9941,88.2488,98.7849,88.348,101.8857,97.946,90.6965,98.6627,94.3132,95.4768,101.2884,91.1228,82.9689,89.2869,112.5481,101.4901,116.0259,80.9573,85.0419,73.2447,56.6172,98.6247,81.7281,91.9782,92.9905,105.572,94.5951,109.2674,134.1676,102.6181,102.4309,92.6296,109.1991,92.8047,77.2407,75.3336,75.2586,75.4064,89.3531,76.0371,76.8665,71.4171,65.514,52.7962,76.2497,81.078,81.8035,75.9279,67.0314,77.6447,73.0273,79.5112,73.234,74.7156,67.8437,75.975,78.2377,65.519,71.2395,82.5414,63.9723,83.7791,72.7684,70.9133
2012-02-29,97.0662,98.2798,96.1654,100.7076,93.3809,95.7146,96.6052,89.4872,98.6645,87.7793,101.8958,98.6596,91.531,99.0082,94.6687,96.439,101.018,91.3106,82.2096,90.7807,113.6018,102.2628,116.3129,82.0027,89.0504,73.3297,57.8258,99.3116,80.845,94.2701,93.5313,104.7432,94.384,110.1043,131.7564,103.862,102.7457,94.0813,108.7379,94.2463,77.3425,75.5592,75.6109,75.4945,88.6818,76.4891,77.2867,72.3698,65.109,53.7325,77.0828,81.5046,81.9811,76.2842,68.1038,77.402,73.5346,79.9658,72.4308,76.4917,68.3896,75.4433,77.9835,66.2593,70.1887,83.55,64.3341,84.9485,72.3104,72.265
2012-03-31,96.5609,97.7678,95.9698,99.8305,93.3578,94.3668,97.3662,73.3288,97.0933,86.7616,100.1593,99.5276,91.2508,98.2433,94.4163,95.3882,100.5942,91.7376,82.7626,90.0412,109.7145,102.0285,117.8962,81.9747,90.9979,72.6292,58.4418,99.6437,80.3929,94.352,93.6249,103.6941,93.4431,107.7012,129.9885,102.7299,100.8691,92.8138,108.3809,93.3503,76.798,75.0681,75.3382,74.7657,88.227,75.3217,77.8285,59.2607,65.7152,53.3437,74.5818,81.1164,83.0994,75.6748,67.5778,76.3322,73.197,80.1191,71.9853,76.4695,68.5877,74.7497,77.1068,65.0422,69.4875,82.6556,63.3271,83.6665,71.9087,71.8673
2012-04-30,97.251,98.2858,96.7689,100.0241,93.5921,97.7515,99.2581,87.1733,97.839,87.1366,101.0135,100.4349,92.5227,99.0547,95.0581,96.6026,100.8194,92.1424,84.1705,90.4215,111.4223,102.529,118.7698,82.8172,93.8604,71.5867,59.1154,100.1552,81.5971,94.3625,94.2718,104.6888,93.9954,107.9668,129.1226,103.658,101.7593,91.6496,108.2875,94.2364,77.2057,75.3675,75.8468,74.8376,88.0137,77.9368,79.2759,70.3988,66.9766,53.6172,75.8964,81.3063,83.7424,75.9024,67.7678,74.9042,72.9967,80.4056,72.9909,76.3843,69.1742,75.5241,77.4467,65.4272,69.2721,83.4252,64.0615,82.4861,71.6757,72.8782
2012-05-31,97.4595,98.0067,96.5495,99.675,93.8907,101.9703,103.6116,90.4756,98.3875,86.415,101.9383,101.153,91.5498,99.277,95.1466,95.8577,99.7296,93.4339,85.508,89.5399,109.0775,102.6227,118.7338,83.035,95.1966,70.9752,60.0018,100.4729,80.4192,94.5023,94.841,104.6233,94.4787,105.9851,129.1293,103.8688,102.0308,92.0907,106.757,93.5765,77.233,75.0566,75.5553,74.5075,87.8535,81.2191,82.6892,73.0127,68.1624,53.1464,74.4529,81.1728,83.7632,75.5771,66.9176,73.9179,72.9084,80.5318,71.8319,76.3935,69.6949,75.5256,77.7186,64.4437,69.5236,83.619,64.4159,82.7549,70.4964,72.7252
2012-06-30,97.4768,98.3717,97.0585,99.8735,93.9757,99.7748,100.1305,97.1558,98.147,86.5706,101.5789,102.4863,90.9982,99.3636,95.0794,96.3312,99.7455,92.9042,84.0762,90.3157,107.0623,102.8549,120.4907,84.2979,95.081,71.2902,60.9965,99.5494,81.6021,94.9806,94.1076,104.1991,94.6893,108.6299,128.153,102.4373,102.2679,92.4657,106.9264,94.4307,77.1126,75.2415,75.8304,74.5954,87.4825,79.4008,79.8536,78.3459,67.1198,53.6675,73.2214,81.1539,85.0635,76.211,65.1795,73.8726,72.9186,79.6659,72.7453,76.6617,69.2546,75.2563,77.7609,66.2722,69.2373,82.4882,64.7582,82.9658,70.452,73.7751
2012-07-31,97.6714,98.1887,96.7609,99.821,95.0303,101.5648,102.1488,97.4058,98.1802,86.3637,101.6828,101.2607,90.4786,99.2674,95.6846,96.262,99.8611,94.2786,84.3349,89.3589,108.137,102.5957,116.6466,84.6004,96.5964,72.2294,60.5961,99.5184,80.9206,96.5063,95.3036,104.8475,95.5594,106.9874,124.9108,102.9646,102.1315,91.6982,105.863,95.7026,77.1378,75.0109,75.4714,74.5076,87.9992,80.766,81.4097,78.4898,67.4062,53.1704,74.0838,80.7603,82.4158,75.9806,64.7127,74.4379,72.052,79.524,71.9595,77.7561,70.2365,75.747,78.3455,65.4835,67.7031,82.9279,64.8721,82.1557,69.6113,75.1756
2012-08-31,97.2734,98.072,96.5982,99.7563,93.9267,100.4166,100.6876,98.462,97.6978,85.4695,101.3226,102.0361,90.9959,98.9781,95.0055,95.6105,100.276,93.0388,84.6379,89.6721,108.9726,103.2202,116.6865,84.0958,95.1837,73.2271,59.8571,99.0239,79.3147,96.8621,95.6265,104.3761,95.4594,107.3345,124.6734,103.6071,101.7999,91.5715,105.9041,94.9793,76.6993,74.8344,75.2128,74.4227,86.5041,79.8063,80.1979,79.2828,67.7141,53.4434,74.755,81.0804,82.5084,75.0311,62.4599,75.0146,70.6217,79.0264,70.3218,77.8871,70.586,75.4113,78.1414,65.9071,67.7674,83.4505,64.8697,81.9203,69.513,75.018
2012-09-30,97.2217,97.8986,96.0373,100.0255,95.2931,98.7034,98.5004,100.1206,97.4173,84.42,101.2706,101.7288,90.8107,98.6755,95.233,95.1109,100.7713,93.6984,83.8643,89.8101,104.8551,102.488,116.4572,84.0115,94.4614,73.8919,60.9583,100.0456,78.1469,97.2425,95.2563,103.5439,96.5108,108.3852,122.7212,102.7988,100.549,91.6826,106.1619,94.3183,76.5385,74.6183,74.6396,74.5993,87.2711,78.4098,78.415,80.5594,67.1502,53.6278,71.9892,80.3575,82.4011,74.4626,60.8639,75.1975,70.6556,79.755,69.0484,78.0224,70.4386,74.7961,78.8897,66.762,66.8675,82.7932,64.2874,81.8891,69.5762,74.9029
2012-10-31,97.5311,97.727,96.0299,99.6661,96.8337,100.5164,99.4401,108.211,97.4197,85.3608,100.9935,100.7508,90.5847,98.6236,96.0939,95.517,101.2696,95.0881,85.148,90.9363,105.1025,102.2264,113.4117,84.5009,96.2587,74.5587,62.3723,99.0212,79.3793,98.2523,95.1208,103.4036,94.6578,109.2885,122.5275,103.8196,100.2877,93.3654,105.951,94.5282,76.6654,74.4077,74.4921,74.3209,88.1691,79.825,79.1275,87.0059,68.2262,54.4198,72.1763,80.0304,80.2856,74.3991,61.0527,75.3276,71.1426,78.8713,69.8676,78.6495,70.4834,74.6615,77.278,67.5262,66.8913,83.5979,64.344,83.2459,69.3587,75.4703
