,cs_national_sa,cs_national_nsa,cs_10city_sa,cs_10city_nsa,cs_20city_sa,cs_20city_nsa,cs_atlanta_sa,cs_atlanta_nsa,cs_boston_sa,cs_boston_nsa,cs_charlotte_sa,cs_charlotte_nsa,cs_chicago_sa,cs_chicago_nsa,cs_cleveland_sa,cs_cleveland_nsa,cs_dallas_sa,cs_dallas_nsa,cs_denver_sa,cs_denver_nsa,cs_detroit_sa,cs_detroit_nsa,cs_las_vegas_sa,cs_las_vegas_nsa,cs_los_angeles_sa,cs_los_angeles_nsa,cs_miami_sa,cs_miami_nsa,cs_minneapolis_sa,cs_minneapolis_nsa,cs_new_york_sa,cs_new_york_nsa,cs_phoenix_sa,cs_phoenix_nsa,cs_portland_sa,cs_portland_nsa,cs_san_diego_sa,cs_san_diego_nsa,cs_san_francisco_sa,cs_san_francisco_nsa,cs_seattle_sa,cs_seattle_nsa,cs_tampa_sa,cs_tampa_nsa,cs_washington_sa,cs_washington_nsa,cs_la_high_sa,cs_la_high_nsa,cs_la_mid_sa,cs_la_mid_nsa,cs_la_low_sa,cs_la_low_nsa,cs_ny_high_sa,cs_ny_high_nsa,cs_ny_mid_sa,cs_ny_mid_nsa,cs_ny_low_sa,cs_ny_low_nsa,cs_sf_high_sa,cs_sf_high_nsa,cs_sf_mid_sa,cs_sf_mid_nsa,cs_sf_low_sa,cs_sf_low_nsa,cs_boston_condo_sa,cs_boston_condo_nsa,cs_chicago_condo_sa,cs_chicago_condo_nsa,cs_la_condo_sa,cs_la_condo_nsa,cs_ny_condo_sa,cs_ny_condo_nsa,cs_sf_condo_sa,cs_sf_condo_nsa,fhfa_national_sa,fhfa_national_nsa,fhfa_new_england_sa,fhfa_new_england_nsa,fhfa_middle_atlantic_sa,fhfa_middle_atlantic_nsa,fhfa_south_atlantic_sa,fhfa_south_atlantic_nsa,fhfa_east_south_central_sa,fhfa_east_south_central_nsa,fhfa_west_south_central_sa,fhfa_west_south_central_nsa,fhfa_east_north_central_sa,fhfa_east_north_central_nsa,fhfa_west_north_central_sa,fhfa_west_north_central_nsa,fhfa_mountain_sa,fhfa_mountain_nsa,fhfa_pacific_sa,fhfa_pacific_nsa,zillow_us,zillow_california,zillow_florida,zillow_texas,zillow_new_york,zillow_washington,zillow_massachusetts,zillow_colorado,zillow_arizona,zillow_nevada,zillow_oregon,zillow_georgia,zillow_north_carolina,zillow_illinois,zillow_pennsylvania,zillow_ohio,zillow_michigan,zillow_virginia
2021-06-01,258.022,261.137,277.879537110247,281.330090455779,265.01298232287604,268.560083976195,184.566019844574,186.483102897862,270.545077293793,274.84796824316004,204.67033171222695,207.039914632322,163.547049917236,165.985916033377,153.04635551724502,154.703314312113,236.141849172309,240.14109,273.06000444862303,278.318451061423,151.815615108961,154.202819528135,237.32934863638,239.782063101595,348.438261362951,353.33109206254096,301.484096111575,303.951494099547,210.581692034871,214.355264859001,239.750791648185,240.638972559798,268.426944043293,271.467131670598,293.425977904463,298.126432244084,343.154724134493,349.643023806437,327.527155407106,334.733391430111,331.62752796475496,340.882651794409,279.824458056252,281.398461488299,276.107157085801,280.197010309017,321.233470781305,326.520239956654,364.063641825276,369.55846443590696,426.27651049624,430.155263679265,213.28169433468895,214.644968689034,261.36726425138,263.345148873296,307.121121042459,308.146581843595,315.58449577926,323.496525076834,343.97392674090696,353.100343763807,369.352321363144,374.813413753758,279.61275010512,283.116852235867,156.93119649297898,158.519799272981,347.398311921615,351.959324409003,279.401140492931,279.505042834184,287.324246056141,292.259755078586,337.23,344.53,322.16,330.18,294.16,299.98,345.15,351.82,308.88,314.82,343.5,350.46,274.2,281.85,324.82,332.95,494.07,502.74,400.43,406.71,301813.1800487293,670246.6898289103,298457.43243982893,262173.15275528515,411370.4018141538,532988.3348920374,533394.6844619215,495686.2318342221,368159.18800030096,366888.2336921698,458312.4348229489,264020.1863247245,264630.3278795112,231400.11408664213,236455.8146972432,192845.33389993416,216955.8727548793,335120.49640788464
2021-07-01,262.36400000000003,265.471,281.902614435277,285.003713551353,269.257068557088,272.53038875146,188.621362447356,190.731858954819,274.317128174477,278.006723808811,209.342172187387,211.55349283839695,164.977344454799,167.67443213622602,153.727583336326,156.498092048924,242.20118944163104,245.82838,278.848692863612,283.225136616329,153.640059025046,156.227666604633,242.978771466572,246.394883583354,354.98516026925,358.378416912528,308.633570311063,310.925002974856,212.91994589308,216.706082952792,242.097112582571,243.396656623817,277.233469982845,280.467090909912,298.076441971093,302.683889992494,350.266779239162,355.422841878567,332.52616402225897,338.527177009151,337.185821493932,343.911075905081,287.425534158405,289.680331889924,278.557874734907,281.799537989163,327.220827000567,331.427864562649,370.297582779141,374.429962771828,434.833893389318,437.865004377974,215.43730907592095,217.85487476017,263.827027466144,265.666446943156,311.26729057009,312.785081917841,320.752816896421,326.82379664225203,349.228237554283,356.63053277662004,372.237647977082,378.38903847048994,282.652181440693,286.203708385654,157.905165115204,160.116941695207,352.020014096624,354.98429133930097,281.293471184134,282.889881066642,288.132590243104,292.652017027588,342.39,349.11,326.9,334.76,297.28,303.98,351.55,358.16,314.66,320.88,350.01,354.94,276.66,283.6,327.98,335.72,503.29,511.87,407.5,411.6,306468.301170145,681060.9919366394,305026.8470653496,266569.1801520378,414960.6024911688,541366.4862260477,538593.9390814388,503676.5831221105,378447.1481809398,375608.77557561087,464718.22444396536,268658.5101920734,269506.8709940122,233455.32278735924,238788.58038552597,194778.17858178203,219666.26046942265,338322.9785675093
2021-08-01,266.561,268.743,285.688717849227,287.190982179531,273.218370325149,275.010025096904,192.640470560456,194.29795674831,276.947761003687,279.43008275113704,212.97598536777,214.760502581313,166.70252130176002,168.953503075137,155.282388581384,157.647447898951,247.63984143458697,250.22249,283.371005951658,285.670176190513,155.143996953423,157.425778187404,248.56670189148,251.919344452111,360.303208491716,361.51160258878303,315.569403165616,318.05712023823,214.56931114234905,217.355231934854,244.289732832482,244.890415147811,283.48747708773897,286.732638456426,302.117799004614,305.462860030278,355.238295592902,357.264179565999,337.596357548448,339.977008050594,341.942796319103,344.478760208319,294.818073629592,296.76983988661,280.890830338598,282.616903178508,332.517006392114,333.290647225852,376.428200042585,377.86415060456,441.44591894198095,443.152273667416,216.902457220828,218.82986358639096,265.81249221206,267.520287053834,315.251259896939,317.23846155705,325.989744721494,327.783723301727,355.754353531734,358.234245625063,375.456675254441,379.985383102937,284.22837068314203,287.028774444646,158.89734932062902,160.900371096614,356.919711587906,358.864926167379,283.013538378946,284.636163832487,291.181190916967,294.789759435625,346.43,351.42,327.46,333.84,299.27,303.64,358.48,363.83,319.14,323.4,353.28,357.08,278.66,283.58,330.73,336.36,513.5,517.97,411.86,415.34,309776.44096614275,688542.9229009851,310871.2727712287,269920.1984627207,417149.37478560535,546476.3473017156,540356.4924014207,509181.2854494669,387493.1795459352,383334.4132542232,469308.1088614026,272320.9896340067,273105.5805606367,234652.6891154755,239694.6571503887,195436.7554719509,220840.60992914223,340014.09664314776
2021-09-01,270.136,271.391,289.033311324791,289.425074293132,276.725811064813,277.37595700638803,196.661996095561,197.70781513797695,280.544138673393,281.627657581036,217.464224604625,218.654703874864,168.325655921945,169.854820107916,156.11632635914,157.887229138102,252.266821524188,253.25505,286.7894667871,286.79005516901697,156.434070666714,157.96226663093398,253.48233522393,255.74994091305,366.294345417243,365.601786717937,323.532797800279,324.868731862517,215.905831694824,217.536094871106,246.47615660115105,246.747374473279,289.09388852515303,291.566930598734,304.987334633395,306.70615982544,360.585797904233,359.966678455832,340.79707534350496,340.423743231143,347.106969795472,345.819563190364,303.052932762444,304.867655724102,282.41915838908403,282.435620116971,338.122916164359,337.047911852821,381.615579480158,380.877519496816,447.710498478478,447.630936189961,218.707258879679,220.181340388982,267.77774443632006,268.778989078971,317.51782976328496,318.829767948808,330.248854376226,329.290535271357,359.608560575349,358.27559363694803,377.128274910864,378.852033124272,287.15938588478804,288.817739286586,158.923352808848,160.657611412676,361.05267174920897,360.92968768615896,285.140819409245,287.170470339397,292.965119564386,294.737461805868,349.98,353.75,332.22,336.39,301.58,304.81,361.72,365.67,323.02,325.9,359.55,362.9,280.8,285.16,333.99,338.27,517.17,520.31,415.74,417.03,311795.5240969304,693616.331030419,315606.91290528484,272369.87291147426,418231.42661823216,549421.2908609259,539733.1927509722,512608.86895284354,395012.3647379687,389629.0959012131,472656.6088677472,275187.05186611763,275467.8387532418,234811.08326315173,238908.4908721237,194972.9483679672,220638.42679611756,340381.647520732
2021-10-01,273.598,273.596,292.60046635765497,291.80655800565,280.381559875062,279.68339220707804,199.75732397971905,199.99028177398105,282.252136796413,281.846793290799,221.597188912112,222.027490241307,170.024420621673,170.66242717063,158.172700296763,158.935944649704,256.67450007780104,256.09389,289.6708081198,287.317351672865,157.822220466313,157.999914630767,258.775721957934,259.352231969201,372.583473351889,370.77582487434,330.68368425595,331.063156652657,216.88031210851003,217.39415110057,248.676630880262,249.048919169061,293.85482953486,294.844614589328,308.598859599611,307.758644257079,366.969807900916,363.934441222574,344.21158124534105,340.463474080653,353.006473828771,347.966323371573,309.750928614178,310.713825570333,283.64253670169603,282.359872826976,343.895323087197,342.546279659147,386.789576090324,384.23753907426806,452.567223173985,450.516175477619,219.92760931460495,220.663278143715,270.135103127479,270.815704675538,320.120303189257,321.027739629385,333.979450375023,330.81669252476297,362.315672070764,356.444782464742,380.568054337177,379.330660639972,287.850702139274,288.45175712450697,159.39247741498002,160.362202207797,366.765779230477,364.96470174375605,286.608799985039,287.477489510139,295.07538998667,294.607916672967,354.52,356.71,333.96,336.26,305.61,308.1,367.42,370.04,327.79,330.37,363.64,364.76,284.12,286.06,337.07,339.68,523.81,525.34,422.11,422.09,313774.4681920744,698145.5889013339,320269.5666198543,274910.9780510688,419794.6242912542,551520.8316347195,539324.0923467538,516131.4256335155,401691.9782047533,395174.9348050296,475665.1960926309,278537.7584139472,277706.5961250823,234978.7141330189,238281.31247966585,194691.82319448295,220358.4951108798,340863.7547940862
2021-11-01,277.357,275.962,296.525126142044,294.462174305266,284.484228686664,282.376090827596,203.271727070347,202.684525794612,283.452432641581,281.814563400111,225.58371567559,225.111593795976,172.04199744419105,171.387038459417,159.94658583712,159.649918378949,261.459282040306,259.12847,293.950173033747,289.722608656064,159.33254347655,158.439455473404,262.850066759471,261.741475254578,378.878543566731,375.381891500695,338.36971782092604,337.594224304053,219.050236482704,217.821610634508,251.33899159269,251.526355460535,299.556420652469,298.317614361337,312.469968246608,309.097676316837,374.277173575374,367.832730860982,348.715251416755,342.469491019819,361.0150345959549,352.884472664801,317.33384788184,317.151814893275,285.784883996946,283.44429968582,350.00780583282204,346.98182338631403,393.200746280476,388.942059055705,457.730299135672,454.330280599486,222.437548379227,222.312192145866,272.528238220776,272.160843980165,322.88164617541804,322.45072941616,338.156332696045,332.666160275871,366.472347030254,358.435556813993,385.308552639227,380.203407187872,291.021214864723,290.503687140443,160.47642290199,160.40976513763098,370.448637452208,366.8291061666481,288.701004799848,288.927349679602,296.711796428634,293.077641257642,359.6,359.66,338.04,337.74,308.56,309.62,374.63,375.57,333.87,335.07,368.89,368.38,287.82,287.44,339.5,339.02,533.56,531.34,426.96,424.52,316457.2678644281,704117.5112309536,325485.5487005462,278201.0123797033,422144.7330254453,554708.8742694831,540276.6652888613,520887.82827017904,408053.6709494036,400927.585213763,479202.5936375913,282794.86228435073,280606.192405312,235706.56946746196,238393.2490544571,195085.66609715825,220713.4267258176,342235.60994191514
2021-12-01,281.661,278.536,301.1594231202,297.456905247344,289.271971051251,285.425971301847,207.218740078734,205.329308193465,287.820449241614,283.795806402679,230.372169005596,228.291496990306,174.632525257207,172.400246236476,162.20590870927902,160.596284919516,267.299215838685,263.43561,299.094236241119,292.943648177827,161.538462005279,159.353757689464,266.91304610475703,264.282786264403,384.487994482738,378.76658791494,345.945639047751,343.89580460813204,221.932564352314,218.60565085839295,254.806839085271,254.357123919507,305.98891567374403,302.333599773191,317.559942202871,311.7703897375,383.629538434197,374.458856192709,354.448735345987,345.382298595631,369.146360171776,358.098817279452,324.345500737417,322.169780252441,288.520056167461,284.88021683139704,355.25718089213206,348.867540302515,399.967175850521,393.601254533062,465.003974672713,459.47969973464205,224.700993910172,223.717451552435,276.649354180582,275.597679586848,327.65385929804404,325.863298439404,342.7912158464,333.99350077192,372.030789364912,362.301647763332,390.196026642058,381.805780178836,293.43583163359403,290.96401763592604,161.713846936016,160.011114176327,375.55011548814,370.791862356976,290.044702322981,289.183283736935,299.684116655247,293.125707912047,364.82,362.43,345.47,342.71,311.94,309.88,380.65,379.7,337.31,336.63,373.19,371.32,291.34,288.25,345.21,342.08,542.08,536.57,434.61,429.08,319763.6388210604,711479.5391032059,331123.7295512696,281982.8094787661,424922.6335409733,559280.428032354,542449.5368015561,526656.6839434559,414026.6038593989,406581.8713962249,483162.3129753123,287671.40932237176,283861.0997296488,237191.64191151693,239400.24405150945,195960.20185819,221603.25614478465,344664.4262739131
2022-01-01,286.315,281.914,306.369760773581,301.582043776523,294.44271568120496,289.492192030183,211.438697089424,208.586058009337,291.391737557777,285.699485162822,234.899901430737,231.466351493429,176.458137056655,173.203761889126,164.292176523944,161.39350285406098,273.94320388882704,268.38278,304.28208342204897,297.687535402417,163.61704685773898,160.302222308772,272.943673610793,268.772666385436,390.826775139589,384.892455455979,353.127043585582,350.348226828709,224.758020903138,219.73952627972,257.937828185307,256.543605993482,312.40202263952204,307.470778404482,321.194829649487,314.596247241156,393.42965029283897,384.125765422929,364.824993810422,353.553266545821,376.9541623185421,365.31295227062105,333.55252229334,329.707909703458,292.863434004885,288.13406893685004,360.593872471751,353.6775845314769,408.335015851195,401.92769496346295,471.13525473448095,464.85331586223,227.990759695416,226.121759141146,278.970346459776,276.699049956969,332.74387230694,330.236363256383,354.06920592272,341.09077733157,384.399623085685,371.890296017336,394.945652286458,385.115692686397,295.458191512518,291.409935534082,162.798454462563,159.974790819793,380.152478558231,375.909453237742,292.791569827008,291.801554702376,302.410649494779,293.526709252759,370.32,366.98,349.67,345.82,316.67,314.65,387.94,385.76,342.31,340.39,378.57,375.38,295.61,291.03,347.67,343.69,550.69,542.64,441.18,436.49,324312.4449452679,721746.7135432524,338201.6000043547,286958.297293045,428194.9837502865,567619.6678592322,547820.1329574034,534444.8003042145,420239.3382501767,413523.1966286413,488483.0314130608,293920.45037229947,288547.0855369569,239800.23943900075,241838.31747922505,198085.84507203195,223851.23015758663,348583.00508788787
2022-02-01,291.301,287.134,312.690357324009,308.870460252789,300.69825232159,296.611793027852,215.824882605023,212.88095261409305,297.563656347424,291.689079784196,239.90609272727104,236.131902062177,178.829796539088,175.327517681231,166.426528244746,162.87890543113002,281.045639696967,276.18609,311.706074848952,306.81267918052896,165.678680686367,162.518297038648,279.10861840274504,274.43155985895,401.30203303617,397.31295824572,362.673153156633,358.471936274232,226.979960795559,222.18573028958,262.321015783225,259.918698297246,319.288849636782,314.313729038924,327.816337173385,322.683199064135,405.618258949042,401.43786169387903,373.068509512565,366.508338406431,388.26037358210704,381.235675045309,342.64501714640204,338.466131872356,296.917123989954,293.029361958847,372.05066863783696,368.1040126013101,416.93028618799104,412.890072655498,477.859976545368,473.698443637621,231.907935806231,228.91177680942903,282.99398084375804,279.938530687001,337.74869871065,334.843021464199,361.871151244399,354.147857075845,393.52903321449,385.39947472755,400.93101257387,394.74660382716,296.746710982454,291.735077209123,163.806615713757,160.488649766695,389.57042162878,386.452937174587,295.927043383339,294.433237099118,306.321181512557,301.228184248307,375.56,374.77,354.43,350.79,320.43,318.48,395.35,396.24,347.09,347.44,383.19,382.21,298.98,297.02,354.6,352.44,559.29,558.45,445.46,444.42,329760.5346726221,734921.7605043883,346434.0511147095,292523.02686848515,432162.14928058727,579345.9235273815,556303.6205694849,544441.5921796105,427305.96919205616,421781.7704468736,495373.9674655688,300862.80736077914,294262.9875631015,243408.9931825832,245414.9589167222,201185.2419881842,227318.63718301136,353094.47536043293
2022-03-01,296.463,294.931,318.15436916096803,317.748119356337,306.463543852958,305.804043463433,220.935041683151,219.608190899407,301.532611382541,299.63013722525903,244.81625066360695,243.020633668116,179.793614670933,177.83333464330002,168.640849997077,166.675468317277,289.614182936402,288.05593,319.752340924866,320.474819640856,168.804915894423,166.811814007756,285.45739782732005,282.894175311521,409.49803970734297,410.603751924942,374.13416389191497,371.496219934354,229.15772283603695,226.852680689501,265.536970979921,264.29445839579,326.41337692184504,323.77757481789,332.745880348036,331.966366499535,413.702298563609,416.446726481662,379.484364654135,382.043293745922,399.553779565022,402.472448779322,353.15271597626406,350.985813969617,301.683544244951,301.310924425045,380.401469078902,381.639041062556,425.654258082124,426.993158122491,484.614159022398,486.721209987341,235.881338789672,233.18205902385,285.948498584766,283.773617838663,343.844299550984,342.467872112684,367.779958020978,370.236440491356,401.133778038898,404.29649637132303,406.490116390682,405.76891398815104,297.378079228287,294.824627929668,165.385843334176,163.873025899965,397.900311566348,398.101472335074,298.814839929325,297.453805602703,310.868506245865,311.053628687631,379.99,382.54,356.25,359.12,324.27,325.31,401.21,404.74,352.92,354.45,386.69,388.31,301.92,303.02,355.39,357.49,571.02,575.09,450.62,454.11,336166.06378227304,750808.7487918512,356150.9853112122,298815.4155894472,437456.9034158631,594122.4281305497,567717.1427592655,556869.0095116249,436034.6456704031,431933.7222048677,503895.0444859256,308118.00281571347,301145.3414138443,247749.1135461224,249890.32172559635,204953.22688552336,231694.01981641015,358221.87379685574
2022-04-01,300.399,301.553,322.20715475149103,324.668899631383,310.498721559018,312.75586645641897,224.654543974774,224.730274599502,305.241264790763,308.09020806169497,249.266900561147,249.549711185498,181.40339127048,181.146797914222,169.966873572829,169.105725952218,295.42932913058,297.18258,323.932815955974,328.713723364307,170.392608047563,170.763466865015,290.113050256497,289.45779798276,414.20670835357697,418.82669623358703,384.271272553004,383.944576140522,231.31651053155105,231.806654121494,269.449718535241,269.418442150692,331.857467300096,331.73973056018,336.67040755669603,339.325554427543,418.433781767768,425.901096678683,381.582996847889,390.22591693721705,401.738752752252,411.773698278378,362.303487888405,362.132127174393,304.485354653979,307.091515746472,385.660088813604,390.24137191682,429.816855862195,434.97839926853,490.548583332931,494.731730052307,239.341125430886,238.097069586412,289.914931647777,289.278108494817,348.045955144895,348.375123734622,371.194722213806,380.570906032374,400.702344957544,411.27128486061,409.739156633549,415.03270831275495,300.14825140436403,300.098670040371,166.142456014045,165.685560447296,401.42901438597295,404.341453221016,300.744814574437,299.171104422228,310.283450252607,314.04881243539,384.67,390.65,363.5,370.15,326.6,330.51,407.96,414.21,353.72,357.7,394.34,399.31,304.72,309.19,361.48,367.49,577.52,587.77,453.43,460.8,342568.06931116205,765256.0332956353,366369.2451059393,304920.4561880766,442874.4301786724,608226.2679627704,578381.9560870064,569101.3976845761,445840.45073204505,442312.15303142247,512469.061565304,314654.0512248294,308148.37780714734,251807.5883209377,253946.6510704424,208466.40847674743,235929.5348003253,363165.9969010776
2022-05-01,303.262,306.317,324.92217133936697,329.15483726337897,313.207600629042,317.437407335638,228.283461708123,229.742641931469,309.351676026699,313.948767910763,253.348648600114,255.363061910927,182.93808848729,184.523261050895,171.045978613852,172.209851390496,300.275288491777,304.72834,325.70141238473303,332.27234029329,171.303700031962,172.99286155326402,293.908728719582,295.617948138485,416.502373824811,423.103877334995,393.271117949388,394.9349060909671,231.77293912261905,234.91284642206,272.33141637026296,273.575065968233,337.45126755265096,340.050499358023,337.15635067246603,342.22738398624296,418.248254450266,427.799326127526,382.926000820121,393.830293349453,400.992903857616,414.008915287559,370.173678230596,372.20724158436303,306.048046094141,310.539086594478,387.878139217677,394.7591428658071,431.56816132299895,438.48389337110297,493.06420097190994,500.069185678116,241.90826776567903,242.73125443340496,293.151244717551,294.329942563612,352.86938761415604,353.828979039643,372.2343633676271,383.824636208405,403.885163536245,417.901283522966,410.214110345546,418.150010585772,303.46045222258704,305.273080157573,167.475003917504,168.398336686805,403.938067144699,408.739135174293,303.013407414868,301.946498886146,308.982714115168,313.917959366315,388.25,396.53,367.64,375.9,329.88,336.98,413.5,421.4,359.4,364.87,398.79,405.68,307.57,315.31,364.21,373.39,581.17,593.62,453.08,461.61,348288.91657995834,776146.1367949178,376162.3366394152,310531.97277695284,447819.06956445496,618928.1680359831,587517.8897486249,579058.1513833631,455564.8617213997,451671.8933315366,519725.1627489594,320216.7325383209,314673.2150113085,254536.8132732328,257080.29287568663,211328.15205843735,239143.246733463,367714.6666230946
2022-06-01,304.03,308.113,325.71713656494,330.381745619419,313.963370288639,318.730365570446,230.101875366411,232.73769280569095,310.424582495786,315.92490489585,256.646558715862,259.916633860162,184.776038636102,187.742003763656,172.23530708446398,174.340901168541,301.96542988498,307.81485,325.13379604433203,332.012987297037,171.202535366313,174.08401333679402,296.444681214575,299.925158701065,414.59841197249295,421.24913976591006,400.164158684005,404.14759570584,232.083222646951,236.51580804417003,275.25483248518,276.879207372444,339.05620534562803,343.545294381278,335.986206374588,341.898316006757,415.8868414804341,424.8300171582511,379.093979515029,388.541297641071,394.600286642377,406.147516795831,377.380497618746,380.210495207406,305.654475077294,310.532898315811,386.552353223238,393.84940158361,428.17461767372,435.566128420979,491.08064464685896,496.15988173262497,244.789818339681,247.019883368995,295.763590817533,298.732526214542,354.826867363128,356.80292107461304,367.738587828463,378.130596187418,400.171313260302,412.254551327854,408.363155269226,415.224742648642,305.68463763826696,309.329080393528,168.295664358033,169.97586883756398,404.3783114392591,410.426744216179,304.856515475322,305.265687390564,305.454976271563,310.874481066181,388.97,397.82,366.47,376.28,332.75,339.64,416.05,424.77,363.11,370.44,400.19,408.52,307.48,316.23,363.58,372.94,578.74,589.51,450.46,458.32,353070.8801228876,781936.2200366909,384867.1882776453,315429.86224838224,452550.2036112474,624180.9383027193,594315.0439012303,585122.4563558986,463697.127519222,459021.19884361513,524341.0979947213,325069.81946614844,320478.02738911833,256390.3664193031,259527.0888916169,213959.61266890253,241587.30127002543,371552.07102228486
2022-07-01,303.075,306.951,323.545735694124,327.589470544359,312.05832449099097,316.301080503459,231.398957918198,234.264137225441,310.513678774874,315.073154280405,258.43138864278,261.51281185470503,185.647669185482,188.855779773692,172.635829050119,175.98925284580002,301.35251663251097,306.51642000000004,321.848801850061,327.33948097306,170.802755850707,173.768148930073,295.47159278028903,300.092716602193,409.783994493176,414.333486016892,405.869206838831,409.402911434182,231.860599348441,236.184748576208,275.504061623265,277.445626046315,338.453300520098,343.001883378024,332.80974641285803,338.09400846534,407.57424047658697,413.98924995438,367.547465204617,374.7919215591471,385.86962944582,393.725436441767,378.635205757623,382.37424985890704,304.429747537107,308.27844336120603,382.24364598236,387.651071209744,421.158446061597,426.416360975643,486.432328716738,490.126308226569,244.77169410256695,248.110343455705,297.304740831616,300.018001452786,355.836267433174,358.036529489432,355.502380545246,362.777319191977,388.948674963079,397.510511933566,399.762576474188,407.326738431427,306.495168865471,310.22307376429,168.923376491768,171.383901428254,403.54984389621694,407.3165104783821,306.245454038745,308.302028173209,302.065576244822,307.215093639847,387.2,395.0,364.08,373.07,331.38,339.08,414.04,422.1,362.17,369.45,400.13,405.97,307.16,315.05,363.75,372.37,571.36,581.51,445.5,450.05,355583.883204782,782252.6547514377,390773.52866792487,318408.011322871,455741.35572828114,622434.242175704,597464.2253607949,585744.733029969,467811.70987914666,462639.95000761305,524305.9616941623,327976.05573076865,324123.62590212055,256770.4210642818,260468.10547089888,215430.5061593814,242189.2958787417,373462.9336187136
2022-08-01,300.96,303.532,320.516693755732,322.377686101144,308.989530464418,311.200141256378,231.061529154493,233.32044829691105,308.365094138605,311.259992231576,258.071435698839,260.548164314235,185.402118926648,187.937449539354,173.167737144216,175.808860672029,297.227641639336,300.66201,317.153800612314,319.862020254893,170.055137152322,172.568419034603,291.616606017263,296.007066035383,403.44413576214106,404.868039965696,404.957838460648,408.795383158424,230.875204514218,233.911601339551,275.398355525486,276.33520501326,331.508719647198,335.528775345789,327.83220090197,331.50202616466,400.232606286826,402.46321892161103,356.2010342409829,358.7273012849189,375.61707897251097,378.407409073889,377.629958092211,380.741702090397,301.68390622318805,303.556441849791,377.44252174727006,378.202550442122,414.366159227262,415.858545368025,479.284392501286,481.203375167563,244.26272383885,246.852130777142,297.10264592205004,299.34314866203704,355.68562142126603,358.234250397834,343.41309196715804,345.473744481502,377.306241197581,379.442467503665,391.167926699162,395.81824905138495,306.8558634331,309.78332173445204,168.942380938699,171.18492040136002,399.427461444853,401.748402522718,306.537575581959,308.89384730521704,298.129683121505,301.831489625918,385.69,391.18,364.33,371.24,329.44,334.1,413.39,419.36,362.45,367.29,398.83,402.98,306.65,311.97,363.25,369.41,563.7,568.54,441.54,445.6,355966.4065889627,777479.2816975062,393763.0955303597,319342.92936511565,456697.26010278735,615553.8835294502,596385.7290160259,581809.8810378573,466911.0797066914,461994.3729287507,520317.1758693035,329089.73905026744,325608.34603829106,256272.6976868016,260248.39615340644,215943.92038995333,241493.17334758467,373604.013945336
2022-09-01,298.993,300.369,317.550302116846,317.868229725533,305.965753348453,306.624204010761,230.111789989434,231.504914749994,305.359835879937,306.410810381531,255.941331668288,257.522627508238,185.084700306148,186.72774615236,172.614095212283,174.487252123363,293.293671651589,294.4683,313.555067395673,313.446747054449,168.871181973479,170.53434224062,285.952960588076,288.752975532577,399.119816393352,397.87967781795,402.775032210598,404.657973743528,229.98027184674305,231.618050151085,274.22863947791,274.568797467463,325.358486657541,328.248948748227,325.71826295072003,327.342880733839,394.998312782554,393.784338651393,348.838260216285,348.148721126695,368.765291714994,367.369503332528,374.694055605023,377.341967776369,300.95189734694304,300.955778324003,373.243555364468,371.455430701259,409.851479288853,408.602117574957,476.536977239478,475.977486542562,242.492402812106,244.233940583522,296.00417577480897,297.198286456838,356.145975407722,357.618391465844,339.833271303877,338.812459812379,365.565936362127,363.624699317522,381.36665099097297,382.353013944167,305.648595515919,307.496168157341,168.955961006989,170.836786178825,393.992246110681,393.614009277874,305.581695892968,307.810535990731,293.240624302019,295.189740189777,386.7,390.84,361.44,366.3,331.29,334.76,415.04,419.44,364.8,367.91,398.47,402.41,308.29,313.02,363.51,368.17,563.32,566.47,442.91,444.14,354660.3718471567,769844.9685781868,394145.3680028021,318653.69807544304,455078.72187941306,606356.7899200822,592102.678736657,575521.9765942171,461575.89043758105,457294.45467219217,514223.4293208888,328625.6432969211,325251.1182250858,254921.2324488497,259244.15250185825,215535.15539573535,239881.53461657988,372365.0466649775
